cat_no,cat_nm,item_cd,item_nm,ssg_price,unit,rate,rate_cnt
6000098014,면류/즉석식품/소스/오일,0000006609563,[오뚜기] 바몬드 카레 골드(약간매운맛) 100g,"2,380","(100g당:2,380원)",별점 4.94점,"(4,796개)"
6000098014,면류/즉석식품/소스/오일,1000043620743,컵누들 김치쌀국수 컵 34.8g,980,(1개당:980원),별점 4.87점,"(1,299개)"
6000098014,면류/즉석식품/소스/오일,1000034222624,친정엄마 고춧가루 200g,"12,000","(100g당:6,000원)",별점 4.88점,"(1,298개)"
6000098014,면류/즉석식품/소스/오일,1000025147845,피코크 계피가루46g,"3,480",(10g당:757원),별점 4.85점,"(1,587개)"
6000098014,면류/즉석식품/소스/오일,0000006869928,[경천] 시골 참기름 300ml,"7,280",(10ml당:243원),별점 4.88점,"(3,305개)"
6000098014,면류/즉석식품/소스/오일,0000007021204,[풍국면] 라이스 페이퍼 (월남 함지쌈) 사각형 280g,"2,780",(100g당:993원),별점 4.88점,"(5,002개)"
6000098014,면류/즉석식품/소스/오일,0000006616453,[한라] 주부천하 참치액 900ml,"12,200","(100ml당:1,356원)",별점 4.91점,"(5,260개)"
6000098014,면류/즉석식품/소스/오일,1000023956023,CJ백설 자연발효사과식초500ml,"2,700",(10ml당:54원),별점 4.87점,"(3,012개)"
6000098014,면류/즉석식품/소스/오일,0000008783909,[오뚜기] 컵누들 우동맛 소컵 (38.1g*6입),"5,880",(1개당:980원),별점 4.93점,(810개)
6000098014,면류/즉석식품/소스/오일,0000008068378,옛날국수 칼국수 900g,"2,580",(100g당:287원),별점 4.92점,"(4,761개)"
6000098014,면류/즉석식품/소스/오일,0000007241898,리챔 오리지널(200g*3+1개입) 800g,"10,680",(10g당:178원),별점 4.9점,"(3,878개)"
6000098014,면류/즉석식품/소스/오일,0000006610105,[청정원] 순창 재래식생된장 1kg,"6,700",(100g당:670원),별점 4.91점,"(9,154개)"
6000098014,면류/즉석식품/소스/오일,0000007165734,[동원 F&B] 리챔 200g,"3,880",(10g당:194원),별점 4.9점,(942개)
6000098014,면류/즉석식품/소스/오일,1000023926269,하인즈 굿마요네즈 500ml,"4,480",(100ml당:896원),별점 4.94점,(771개)
6000098014,면류/즉석식품/소스/오일,2097000220000,[청정원] 싱글파스타소스(알리오올리오) 100g,"1,480","(100g당:1,480원)",별점 4.86점,"(2,301개)"
6000098014,면류/즉석식품/소스/오일,1000028430839,[피코크] 마요네즈300g,"2,580",(100g당:860원),별점 4.89점,"(1,136개)"
6000098014,면류/즉석식품/소스/오일,0000007022435,[해찬들] 재래식 된장 1kg,"6,700",(100g당:670원),별점 4.92점,"(5,546개)"
6000098014,면류/즉석식품/소스/오일,1000016057938,[풀무원] 육개장칼국수 4입,"3,780",(1개당:945원),별점 4.83점,"(14,692개)"
6000098014,면류/즉석식품/소스/오일,0000006609552,오뚜기 3분 짜장 200g,950,(100g당:475원),별점 4.93점,"(6,495개)"
6000098014,면류/즉석식품/소스/오일,0000006609050,[청정원] 미원 맛소금 1kg,"3,350",(100g당:335원),별점 4.93점,"(7,583개)"
6000098014,면류/즉석식품/소스/오일,0000007639228,[오뚜기] 골드 마요네즈 800g+케찹 800g (번들),"7,380",(100g당:462원),별점 4.93점,"(6,828개)"
6000098014,면류/즉석식품/소스/오일,1000030022237,오뚜기 참치 마일드 100g*4 + 살코기 100g*4,"10,000",(10g당:125원),별점 4.92점,"(3,011개)"
6000098014,면류/즉석식품/소스/오일,0000006617849,오뚜기 3분 백세카레 순한맛 200g,"1,980",(100g당:990원),별점 4.92점,"(4,044개)"
6000098014,면류/즉석식품/소스/오일,0000007022294,[해찬들]  사계절 쌈장 500g(V),"2,700",(100g당:540원),별점 4.92점,"(3,781개)"
6000098014,면류/즉석식품/소스/오일,1000051083031,청정원 머쉬룸투움바 파스타소스350g,"4,780","(100g당:1,366원)",별점 4.84점,(572개)
6000098014,면류/즉석식품/소스/오일,1000019858345,하인즈 유기농 토마토케찹 397g,"4,980","(100g당:1,255원)",별점 4.92점,"(1,106개)"
6000098014,면류/즉석식품/소스/오일,0000008352536,[LA Moutarde] 홀그레인 머스타드 135g,"3,280","(100g당:2,430원)",별점 4.89점,"(2,116개)"
6000098014,면류/즉석식품/소스/오일,0000008626811,[동원 F&B] 꽁치 고등어 통조림 기획 (400g2개),"6,480",(10g당:81원),별점 4.9점,"(3,103개)"
6000098014,면류/즉석식품/소스/오일,0000008612658,[풀무원] 꽃게탕면 412g (4입),"5,450","(1개당:1,363원)",별점 4.87점,"(20,382개)"
6000098014,면류/즉석식품/소스/오일,0000007934459,그린 자이언트 니블렛 스위트콘 195g,"1,380",(10g당:71원),별점 4.94점,"(9,631개)"
6000098014,면류/즉석식품/소스/오일,1000043784934,(G)고구마납작당면 300g,"2,086",(100g당:696원),별점 4.65점,(521개)
6000098014,면류/즉석식품/소스/오일,0000006609240,CJ백설 설탕(하얀)3kg,"4,680",(100g당:156원),별점 4.92점,"(13,432개)"
6000098014,면류/즉석식품/소스/오일,1000011842036,[청정원] 볼로네즈 파스타소스 370g,"4,780","(100g당:1,292원)",별점 4.89점,"(3,146개)"
6000098014,면류/즉석식품/소스/오일,0000006821215,"오뚜기 미트볼로냐스파게티 4인 1,252g","8,480",(100g당:678원),별점 4.92점,"(3,396개)"
6000098014,면류/즉석식품/소스/오일,0000007607081,[청정원] 서해안까나리액젓 750g+250g,"4,200",(10g당:56원),별점 4.91점,"(5,153개)"
6000098014,면류/즉석식품/소스/오일,0000008881394,[백설]  데리야끼소스 325g,"4,250","(100g당:1,308원)",별점 4.82점,"(4,918개)"
6000098014,면류/즉석식품/소스/오일,0000007695376,CJ백설 요리올리고당 1.2kg,"4,500",(100g당:375원),별점 4.94점,"(9,955개)"
6000098014,면류/즉석식품/소스/오일,1000005185006,[큐원홈메이드] 머핀믹스 300g,"2,950",(100g당:984원),별점 4.95점,"(2,093개)"
6000098014,면류/즉석식품/소스/오일,1000035055895,허쉬초코시럽 680g,"4,280",(10g당:63원),별점 4.9점,(797개)
6000098014,면류/즉석식품/소스/오일,1000020084663,사조 참치액 900ml,"10,980","(100ml당:1,220원)",별점 4.89점,"(1,751개)"
6000098014,면류/즉석식품/소스/오일,1000027932574,풀무원 찬마루 우렁 강된장비법양념 3입,"3,580",(100g당:796원),별점 4.89점,"(2,678개)"
6000098014,면류/즉석식품/소스/오일,0000007186745,[CJ] 스팸 마일드(340g3개) 1020g,"17,480",(10g당:172원),별점 4.92점,"(2,908개)"
6000098014,면류/즉석식품/소스/오일,1000025413480,CJ산들애 처음부터멸치다시마육수525g,"6,980","(100g당:1,330원)",별점 4.92점,"(1,711개)"
6000098014,면류/즉석식품/소스/오일,1000019624373,노브랜드 맛소금 500g,"1,380",(100g당:276원),별점 4.91점,"(3,258개)"
6000098014,면류/즉석식품/소스/오일,0000006609932,CJ 햇반 210g,"1,580",(100g당:753원),별점 4.91점,"(1,722개)"
6000098014,면류/즉석식품/소스/오일,1000013082867,CJ제일제당 스팸 클래식340g3 + 클래식340g 기획,"15,980",(10g당:157원),별점 4.94점,"(8,537개)"
6000098014,면류/즉석식품/소스/오일,1000018503906,삐에트로 코리첼리 올리브유 750ML,"7,680","(100ml당:1,024원)",별점 4.88점,(740개)
6000098014,면류/즉석식품/소스/오일,0000007587266,진라면 소컵(매운맛) 65g,650,(1개당:650원),별점 4.94점,"(6,027개)"
6000098014,면류/즉석식품/소스/오일,1000005901135,[청정원] 돼지갈비양념 500g,"3,280",(100g당:656원),별점 4.91점,"(3,721개)"
6000098014,면류/즉석식품/소스/오일,0000007921284,[백설]  오천년의 신비 명품 천일염 (가는 입자) 250g,"1,390",(100g당:556원),별점 4.93점,"(7,192개)"
6000098014,면류/즉석식품/소스/오일,1000010147183,[삼양사] 아몬드 분말 60g,"2,980","(100g당:4,967원)",별점 4.91점,"(1,679개)"
6000098014,면류/즉석식품/소스/오일,0000007020772,[돌 Dole] 트로피칼 후르츠 칵테일 432g,"2,450",(10g당:57원),별점 4.92점,"(2,847개)"
6000098014,면류/즉석식품/소스/오일,0000008373864,[오뚜기] 고등어 400g,"1,980",(10g당:50원),별점 4.87점,"(3,729개)"
6000098014,면류/즉석식품/소스/오일,1000019031613,BG 진저쿠키만들기세트350G,"9,800","(100g당:3,500원)",별점 4.82점,(278개)
6000098014,면류/즉석식품/소스/오일,1000012621753,[해찬들]  구수한집된장2kg,"7,980",(100g당:399원),별점 4.86점,"(1,488개)"
6000098014,면류/즉석식품/소스/오일,1000021421584,동원꽁치280g2입,"5,980",(10g당:107원),별점 4.91점,"(2,062개)"
6000098014,면류/즉석식품/소스/오일,1000011308664,진라면 (순) 용기 110g,850,(100g당:773원),별점 4.94점,"(2,923개)"
6000098014,면류/즉석식품/소스/오일,1000022860700,[청정원] 베트남쌀국수소스 370g,"4,780","(100g당:1,292원)",별점 4.83점,"(4,470개)"
6000098014,면류/즉석식품/소스/오일,1000016255561,오뚜기 진짬뽕 용기 115g,"1,400","(1개당:1,400원)",별점 4.92점,"(8,347개)"
6000098014,면류/즉석식품/소스/오일,1000020162990,기획생갈릭데리야끼볶음우동4인,"8,980","(100g당:1,009원)",별점 4.79점,"(1,427개)"
6000098014,면류/즉석식품/소스/오일,1000026434477,[오뚜기]3일숙성카레 고형 순한맛 100g,"2,480","(100g당:2,480원)",별점 4.91점,"(1,069개)"
6000098014,면류/즉석식품/소스/오일,1000017015239,베르니 바질페스토195g,"4,880","(100g당:2,503원)",별점 4.84점,"(1,867개)"
6000098014,면류/즉석식품/소스/오일,0000008082310,[청정원] 천일염굵은 소금 1kg,"3,580",(100g당:358원),별점 4.93점,"(9,900개)"
6000098014,면류/즉석식품/소스/오일,0000008042400,[해표] 순창 宮 햅쌀고추장 500g,"6,480","(100g당:1,296원)",별점 4.92점,"(8,132개)"
6000098014,면류/즉석식품/소스/오일,1000035440797,농심 쌀국수 73g,"1,240",,별점 4.76점,"(3,650개)"
6000098014,면류/즉석식품/소스/오일,2097000036724,[종가집] 찰진생감자수제비 300g,"2,480",,별점 4.79점,"(5,442개)"
6000098014,면류/즉석식품/소스/오일,0000007689150,친환경 자연주의 자연 주의 N 유기농 우리 밀 통 밀가루 800g,"4,450",(100g당:557원),별점 4.91점,"(2,723개)"
6000098014,면류/즉석식품/소스/오일,1000021908169,오뚜기 밥친구 야채 36.3g,"1,780","(100g당:4,945원)",별점 4.91점,"(1,828개)"
6000098014,면류/즉석식품/소스/오일,1000033920704,농심 신라면큰사발114g*6입,"5,700",(1개당:950원),별점 4.93점,"(1,439개)"
6000098014,면류/즉석식품/소스/오일,0000006609041,[청정원] 2배사과식초 900ml,"2,550",(10ml당:29원),별점 4.91점,"(2,919개)"
6000098014,면류/즉석식품/소스/오일,0000006609750,[동원] 김치찌개용 동원참치 250g,"3,480",(10g당:140원),별점 4.91점,"(2,660개)"
6000098014,면류/즉석식품/소스/오일,0000006610166,[동원] 동원참치-큐(100g4캔) 400g,"7,980",(10g당:200원),별점 4.94점,"(24,520개)"
6000098014,면류/즉석식품/소스/오일,1000017031422,[오뚜기] 직접갈아먹는통후추50g,"5,880","(10g당:1,176원)",별점 4.91점,"(2,904개)"
6000098014,면류/즉석식품/소스/오일,1000044668948,풀무원 튜브 고소쌈장 360g,"3,980","(100g당:1,106원)",별점 4.9점,(423개)
6000098014,면류/즉석식품/소스/오일,1000020908856,오뚜기 컵밥 오삼불고기덮밥 310g,"2,480",(100g당:800원),별점 4.81점,"(2,562개)"
6000098014,면류/즉석식품/소스/오일,1000017987498,[청정원] 봉골레 파스타소스 360g,"4,780","(100g당:1,328원)",별점 4.83점,"(3,326개)"
6000098014,면류/즉석식품/소스/오일,0000008117928,CJ백설 굴소스 350g(남해굴),"4,980","(100g당:1,423원)",별점 4.94점,"(10,530개)"
6000098014,면류/즉석식품/소스/오일,0000007480110,서해안까나리액젓 250g,"1,500",(10g당:60원),별점 4.93점,"(7,488개)"
6000098014,면류/즉석식품/소스/오일,1000013675666,[이마트] 핫 살사 소스 450g,"3,280",(100ml당:729원),별점 4.89점,"(1,311개)"
6000098014,면류/즉석식품/소스/오일,1000026059791,CJ백설 남해굴소스500g,"6,980","(100g당:1,396원)",별점 4.92점,"(1,758개)"
6000098014,면류/즉석식품/소스/오일,2097000811215,유자샐러드소스 250g,"2,980",,별점 4.86점,"(2,448개)"
6000098014,면류/즉석식품/소스/오일,0000007883231,[Exotic Food] 스위트 칠리 소스 725ml,"3,420",(100ml당:472원),별점 4.92점,"(4,976개)"
6000098014,면류/즉석식품/소스/오일,1000011822482,종가집 전통 청국장 150g,"3,980","(100g당:2,488원)",별점 4.84점,"(2,293개)"
6000098014,면류/즉석식품/소스/오일,1000041121210,노브랜드우육탕면189.7g,"1,950",(1g당:11원),별점 4.6점,(510개)
6000098014,면류/즉석식품/소스/오일,0000006609411,[샘표] 양조 간장 501 500ml,"4,280",(100ml당:856원),별점 4.93점,"(8,461개)"
6000098014,면류/즉석식품/소스/오일,1000020908870,시칠리 올리브 30g,990,(10g당:330원),별점 4.83점,(420개)
6000098014,면류/즉석식품/소스/오일,1000023112442,[CJ]해찬들그대로끓여먹는된장450g(쇠고기),"2,980",(100g당:663원),별점 4.86점,"(2,014개)"
6000098014,면류/즉석식품/소스/오일,0000007022267,[청정원] 고소한 마요네즈 800g,"5,380",(100g당:673원),별점 4.93점,"(2,817개)"
6000098014,면류/즉석식품/소스/오일,0000007275221,[농심] 둥지냉면 비빔냉면 162gx4입,"4,580","(1개당:1,145원)",별점 4.87점,"(18,960개)"
6000098014,면류/즉석식품/소스/오일,1000049856838,CJ더건강한캔햄200gx3,"6,980",(10g당:117원),별점 4.92점,(449개)
6000098014,면류/즉석식품/소스/오일,0000007695362,[백설] 우리밀 부침가루 500g,"3,100",(100g당:620원),별점 4.94점,"(6,157개)"
6000098014,면류/즉석식품/소스/오일,1000026794421,피코크 마늘가루 68g,"4,980","(100g당:7,324원)",별점 4.89점,"(1,059개)"
6000098014,면류/즉석식품/소스/오일,1000023956044,청정원 짬뽕순두부찌개양념 140g,"1,980","(100g당:1,415원)",별점 4.83점,"(2,879개)"
6000098014,면류/즉석식품/소스/오일,1000026171821,샘표 통참깨참기름 200ml* 2팩,"9,880",(10ml당:247원),별점 4.88점,"(1,450개)"
6000098014,면류/즉석식품/소스/오일,2097000219998,[청정원] 싱글파스타소스(토마토) 170g,"1,480",,별점 4.91점,"(1,333개)"
6000098014,면류/즉석식품/소스/오일,0000008117982,[하이몬] 칠리 샤브수끼 소스 300ml,"4,380","(100ml당:1,460원)",별점 4.88점,"(2,365개)"
6000098014,면류/즉석식품/소스/오일,1000038783909,CJ 햇반컵반 불닭마요덮밥 219g,"2,980","(100g당:1,361원)",별점 4.86점,"(1,119개)"
6000098014,면류/즉석식품/소스/오일,0000008954893,[동원 F&B] 매운 고추 참치(100g3개) 300g,"5,980",(10g당:200원),별점 4.94점,"(4,427개)"
6000098014,면류/즉석식품/소스/오일,0000008352594,[HEINZ] 하인즈 스위트 칠리소스 310g,"2,700",(100g당:871원),별점 4.88점,"(2,602개)"
6000098014,면류/즉석식품/소스/오일,0000008023502,[돌 Dole] 트로피칼 후르츠 칵테일 836g,"3,780",(10g당:46원),별점 4.91점,"(5,180개)"
6000098014,면류/즉석식품/소스/오일,1000030964388,폰타나 볼로네제 파스타소스 430gx2입,"8,580",(100g당:954원),별점 4.91점,"(2,203개)"
6000098014,면류/즉석식품/소스/오일,1000025452402,청수 해물칼국수 110g,"1,450","(100g당:1,319원)",별점 4.85점,"(2,216개)"
6000098014,면류/즉석식품/소스/오일,1000019476820,오뚜기 컵밥 햄버그덮밥 310g,"2,480",(100g당:800원),별점 4.83점,"(3,511개)"
6000098014,면류/즉석식품/소스/오일,1000033897198,하이디라오 마라샹궈(볶음요리소스) 220g,"4,180","(100g당:1,900원)",별점 4.82점,"(1,325개)"
6000098014,면류/즉석식품/소스/오일,0000008410589,[CJ 백설] 제일제면소 메밀 소바 400g,"2,480",(100g당:620원),별점 4.86점,"(5,563개)"
6000098014,면류/즉석식품/소스/오일,1000011939121,[Waitrose] 통밀 스파게티 500g,"3,680",(100g당:736원),별점 4.87점,"(1,636개)"
6000098014,면류/즉석식품/소스/오일,0000006615550,[한라] 주부천하 참치액 500ml,"7,900","(100ml당:1,580원)",별점 4.89점,"(4,148개)"
6000098014,면류/즉석식품/소스/오일,1000038740913,[노브랜드] 완면각 짬뽕 105g,980,(1개당:980원),별점 4.77점,"(1,112개)"
6000098014,면류/즉석식품/소스/오일,1000030953273,이마트 해바라기유 1L,"3,480",(100ml당:348원),별점 4.89점,"(1,760개)"
6000098014,면류/즉석식품/소스/오일,1000020176040,[백설] 라만차포도씨유500ml,"6,980","(100ml당:1,396원)",별점 4.89점,"(2,480개)"
6000098014,면류/즉석식품/소스/오일,0000007390452,[오뚜기] 후레시 마요네스 500g,"2,980",(100g당:596원),별점 4.89점,"(2,799개)"
6000098014,면류/즉석식품/소스/오일,1000022471825,[피코크] 밥 한 그릇 뚝딱 사천 짜장 180g,"1,480",(100g당:823원),별점 4.82점,"(4,078개)"
6000098014,면류/즉석식품/소스/오일,1000023384363,컵누들 마라볶음쌀국수 48g,980,(1개당:980원),별점 4.78점,"(1,400개)"
6000098014,면류/즉석식품/소스/오일,0000007195557,청정원 초고추장 1kg,"4,200",(100g당:420원),별점 4.91점,"(6,502개)"
6000098014,면류/즉석식품/소스/오일,1000011858781,[청정원] 우리쌀강황바몬드카레순한맛 100g,"1,980","(100g당:1,980원)",별점 4.92점,"(3,027개)"
6000098014,면류/즉석식품/소스/오일,1000044668950,풀무원 튜브 매콤쌈장 360g,"3,980","(100g당:1,106원)",별점 4.92점,"(1,056개)"
6000098014,면류/즉석식품/소스/오일,0000006609061,[성진] 들깨가루 400g,"5,280","(100g당:1,320원)",별점 4.86점,"(2,913개)"
6000098014,면류/즉석식품/소스/오일,1000018614820,[노브랜드] 홈스타일 갈비 찜 양념 소스 300g,"1,580",(100g당:527원),별점 4.88점,"(2,500개)"
6000098014,면류/즉석식품/소스/오일,0000006609753,동원참치 야채 참치 100g*3개,"5,980",(10g당:200원),별점 4.92점,"(3,214개)"
6000098014,면류/즉석식품/소스/오일,1000016384931,[청정원] 맛선생 황태만능육수티백 64g,"6,950","(100g당:10,860원)",별점 4.91점,(916개)
6000098014,면류/즉석식품/소스/오일,1000032017355,[청정원] 카레여왕 애플&허니 108g,"2,580","(100g당:2,389원)",별점 4.91점,"(2,005개)"
6000098014,면류/즉석식품/소스/오일,0000006610198,[오뚜기] 사천 짜장 100g,"2,080","(100g당:2,080원)",별점 4.92점,"(4,778개)"
6000098014,면류/즉석식품/소스/오일,1000018921787,[풀무원] 생라면 순한맛 4입,"5,450","(1개당:1,363원)",별점 4.85점,"(3,584개)"
6000098014,면류/즉석식품/소스/오일,0000007058780,[CJ] 스팸 라이트(마일드) 340g,"5,980",(10g당:176원),별점 4.9점,"(2,068개)"
6000098014,면류/즉석식품/소스/오일,1000034222623,친정엄마 매운고춧가루 200g,"14,000","(100g당:7,000원)",별점 4.89점,"(1,689개)"
6000098014,면류/즉석식품/소스/오일,0000008588857,[이마트] 자일로 슈가 화이트 1kg,"2,980",(100g당:298원),별점 4.9점,"(1,110개)"
6000098014,면류/즉석식품/소스/오일,0000010532706,[MONINI] 클라시코 엑스트라버진 올리브오일(스프레이타입) 200ml,"5,980","(100ml당:2,990원)",별점 4.76점,"(1,517개)"
6000098014,면류/즉석식품/소스/오일,0000007186741,[리오산토 Rio Santo] 할라페뇨 피클 510g,"2,780",(10g당:55원),별점 4.73점,"(2,054개)"
6000098014,면류/즉석식품/소스/오일,1000018614818,[노브랜드] 홈스타일 돼지 불고기 양념 소스 300g,"1,580",(100g당:527원),별점 4.86점,"(3,491개)"
6000098014,면류/즉석식품/소스/오일,1000025704003,[피코크] 통밀국수 400g,"2,980",(100g당:745원),별점 4.87점,"(1,276개)"
6000098014,면류/즉석식품/소스/오일,0000007234767,[CJ] 다시다 산들애 국내산한우(8g12개) 96g,"4,080",(10g당:425원),별점 4.93점,"(2,142개)"
6000098014,면류/즉석식품/소스/오일,0000007020770,[오뚜기] 백도 400g,"1,980",(10g당:50원),별점 4.87점,"(2,856개)"
6000098014,면류/즉석식품/소스/오일,0000006617491,[오뚜기] 논콜 마요네즈 500g,"3,980",(100g당:796원),별점 4.91점,"(4,021개)"
6000098014,면류/즉석식품/소스/오일,1000025147781,피코크 바질 16g,"3,580","(10g당:2,238원)",별점 4.91점,(920개)
6000098014,면류/즉석식품/소스/오일,0000008352218,[오뚜기] 핫케이크믹스 1kg,"4,200",(100g당:420원),별점 4.94점,"(3,170개)"
6000098014,면류/즉석식품/소스/오일,1000013675667,[이마트] 마일드 살사소스 450g,"3,280",(100ml당:729원),별점 4.86점,(928개)
6000098014,면류/즉석식품/소스/오일,1000044118897,사조 살코기참치135g*10,"15,980",(10g당:119원),별점 4.93점,(607개)
6000098014,면류/즉석식품/소스/오일,0000006609737,[큐원] 흑설탕 1kg,"2,080",(100g당:208원),별점 4.89점,"(3,938개)"
6000098014,면류/즉석식품/소스/오일,1000028273646,청정원 홍초 1.5L(석류),"10,900",(100ml당:727원),별점 4.95점,"(2,015개)"
6000098014,면류/즉석식품/소스/오일,1000044118914,유동 번데기 280g,"2,380",(10g당:85원),별점 4.95점,(449개)
6000098014,면류/즉석식품/소스/오일,1000038695328,오뚜기 컵밥 불닭마요덮밥 277g,"2,480",(100g당:896원),별점 4.82점,"(1,158개)"
6000098014,면류/즉석식품/소스/오일,1000043620735,컵누들 얼큰쌀국수 컵 37.8g,980,(1개당:980원),별점 4.85점,(856개)
6000098014,면류/즉석식품/소스/오일,0000006609226,[CJ] 고향의 맛 다시다 쇠고기 500g,"9,580",(10g당:192원),별점 4.91점,"(3,577개)"
6000098014,면류/즉석식품/소스/오일,1000037928674,[피코크] 멸치해물 다시팩 120g,"6,980","(100g당:5,817원)",별점 4.9점,(236개)
6000098014,면류/즉석식품/소스/오일,0000008500033,CJ백설 올리고당 2.45kg,"5,480",(100g당:224원),별점 4.92점,"(4,702개)"
6000098014,면류/즉석식품/소스/오일,0000007073240,[청정원] 유기농 수라당면 100g,"1,740","(100g당:1,740원)",별점 4.88점,"(1,553개)"
6000098014,면류/즉석식품/소스/오일,1000022471635,피코크 밥한그릇뚝딱 소고기강된장덮밥소스 150g,"1,980","(100g당:1,320원)",별점 4.71점,"(1,507개)"
6000098014,면류/즉석식품/소스/오일,1000040614487,노브랜드 라이스페이퍼 400g,"2,080",(100g당:520원),별점 4.92점,(214개)
6000098014,면류/즉석식품/소스/오일,0000006609405,오뚜기  옛날물엿 1.2kg,"3,250",(100g당:271원),별점 4.94점,"(7,314개)"
6000098014,면류/즉석식품/소스/오일,1000023030506,[피코크] 한팩씩 부침가루 500g,"2,680",(100g당:536원),별점 4.92점,"(2,131개)"
6000098014,면류/즉석식품/소스/오일,2097000243009,[청정원] 시원한 바지락칼국수 366g,"4,980",,별점 4.8점,"(1,549개)"
6000098014,면류/즉석식품/소스/오일,1000025516474,풀무원 와사비 국산콩 생나또 8개입,"9,400","(100g당:2,641원)",별점 4.85점,"(2,485개)"
6000098014,면류/즉석식품/소스/오일,0000007938688,[해찬들] 우리쌀로 만든 태양초 골드 고추장 200g,"3,980","(100g당:1,990원)",별점 4.9점,"(3,305개)"
6000098014,면류/즉석식품/소스/오일,1000014124235,[청정원] 찜닭양념 500g,"3,280",(100g당:656원),별점 4.88점,"(2,710개)"
6000098014,면류/즉석식품/소스/오일,1000027481568,팔도 만능비빔장 (비빔면 소스),"4,800","(100g당:1,200원)",별점 4.86점,"(2,904개)"
6000098014,면류/즉석식품/소스/오일,1000028721124,동원 자연산골뱅이300g,"7,980",(10g당:266원),별점 4.88점,"(6,326개)"
6000098014,면류/즉석식품/소스/오일,0000006609404,오뚜기 옛날쌀엿 1.2kg,"5,400",(100g당:450원),별점 4.93점,"(10,092개)"
6000098014,면류/즉석식품/소스/오일,1000026982433,"CJ 더건강한 캔햄1,020g(340g×3캔)","9,980",(10g당:98원),별점 4.88점,"(1,805개)"
6000098014,면류/즉석식품/소스/오일,1000015577428,[청정원] 월남쌈소스 240g,"2,900","(100g당:1,209원)",별점 4.83점,"(1,755개)"
6000098014,면류/즉석식품/소스/오일,1000005623882,[백설] 매실청1.025kg,"6,480",(100g당:633원),별점 4.87점,"(4,198개)"
6000098014,면류/즉석식품/소스/오일,0000007022317,[몽고] 송표 간장 프라임 1.8L,"13,850",(100ml당:770원),별점 4.92점,"(4,821개)"
6000098014,면류/즉석식품/소스/오일,1000018804588,그로브 아보카도오일250ml,"15,980","(100ml당:6,392원)",별점 4.86점,"(1,325개)"
6000098014,면류/즉석식품/소스/오일,0000008118029,[백설] 닭볶음탕양념490G,"3,600",(100g당:735원),별점 4.94점,"(3,775개)"
6000098014,면류/즉석식품/소스/오일,0000008753742,대상 카레여왕 토마토치킨 160g,"1,980","(100g당:1,238원)",별점 4.87점,"(2,604개)"
6000098014,면류/즉석식품/소스/오일,0000008352257,[DECECCO] 올리오 엑스트라 버진 디 올리바 500ml,"8,480","(100ml당:1,696원)",별점 4.89점,(462개)
6000098014,면류/즉석식품/소스/오일,0000007073951,[CJ] 다시다 쇠고기 골드 1kg,"14,280",(10g당:143원),별점 4.93점,"(4,988개)"
6000098014,면류/즉석식품/소스/오일,1000018777818,노브랜드 갈색설탕 2kg,"3,380",(100g당:169원),별점 4.89점,"(3,308개)"
6000098014,면류/즉석식품/소스/오일,0000008598303,[SAJO] 사조참치 살코기 안심따개(150gx3캔),"7,480",(10g당:167원),별점 4.91점,"(6,619개)"
6000098014,면류/즉석식품/소스/오일,1000029372799,[이마트에서 수입한] 에스비 골든 커리 소스믹스 핫 220g,"4,280","(100g당:1,946원)",별점 4.91점,"(1,206개)"
6000098014,면류/즉석식품/소스/오일,0000007518254,[청정원] 연와사비 35g,"1,260",(10g당:360원),별점 4.91점,"(12,297개)"
6000098014,면류/즉석식품/소스/오일,0000007216730,[백설]  튀김전용유 1.8L,"6,580",(100ml당:366원),별점 4.93점,"(5,838개)"
6000098014,면류/즉석식품/소스/오일,0000007074037,[CJ] 하선정 멸치 액젓 800g(666ml),"4,580",(10g당:58원),별점 4.92점,"(6,280개)"
6000098014,면류/즉석식품/소스/오일,0000008068428,[오뚜기] 황도 800g,"2,900",(10g당:37원),별점 4.91점,"(1,941개)"
6000098014,면류/즉석식품/소스/오일,1000034222621,친정엄마 순한고춧가루 200g,"14,000","(100g당:7,000원)",별점 4.88점,(922개)
6000098014,면류/즉석식품/소스/오일,0000008554664,[큐원] 부드럽고 촉촉한 브라우니 믹스 320g,"3,500","(100g당:1,094원)",별점 4.85점,(728개)
6000098014,면류/즉석식품/소스/오일,1000022803560,풀무원 순생나또 8팩기획,"6,700","(100g당:1,692원)",별점 4.89점,"(4,454개)"
6000098014,면류/즉석식품/소스/오일,2097000219950,[청정원] 싱글파스타소스(까르보나라) 150g,"1,480",,별점 4.72점,"(1,617개)"
6000098014,면류/즉석식품/소스/오일,1000016842222,이마트 야끼소바 528.6g(176.2gx3인분),"2,980",(100g당:565원),별점 4.66점,"(1,947개)"
6000098014,면류/즉석식품/소스/오일,1000025704019,피코크 이탈리안허브믹스 20g,"3,480","(10g당:1,740원)",별점 4.88점,(565개)
6000098014,면류/즉석식품/소스/오일,0000006618856,[성진] 감자전분맛 400g,"3,280",(100g당:820원),별점 4.92점,"(5,979개)"
6000098014,면류/즉석식품/소스/오일,0000007902558,동원 제철담은 황도 슬라이스 400g,"1,980",(10g당:50원),별점 4.88점,"(2,526개)"
6000098014,면류/즉석식품/소스/오일,1000014418691,샘표 맑은조선간장 930ml,"7,900",(100ml당:850원),별점 4.92점,"(3,826개)"
